id,title,year,date_range,start_date,venue,prefecture,tour_simple,tour_detailed,organizers,catalog_status,catalog_detail,remarks,reference,
2011-sakai-01,アルフォンス・ミュシャ展：生誕150年記念,2011,2/5-3/21,2011-02-05,堺市博物館,大阪府,計6か所（5/6）,2010年：岩手・岩手県立美術館、東京・三鷹市美術ギャラリー、福岡・北九州市立美術館、群馬・高崎市美術館　2011年：大阪・堺市博物館、福島・いわき市立美術館（震災の影響により中止）、石川・しいのき迎賓館と金沢21世紀美術館で同時開催　計6か所（5/6）,"主催：堺市、堺市博物館、産経新聞社
後援：チェコ共和国大使館、チェコセンター東京
協賛：野崎印刷紙業、ニッセイ同和損害保険",有,2010年、産経新聞大阪本社編（6か所全てのもの）／2011年、今井美樹ほか編（堺市所蔵品カタログ）,,2010年『アルフォンス・ミュシャ展：生誕150年記念』カタログ、『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ、国立新美術館アートコモンズ,
2011-kanazawa-01,アルフォンス・ミュシャ展：生誕150年記念,2011,5/28-6/26,2011-05-28,金沢21世紀美術館、しいのき迎賓館,石川県,計6か所（6/6）,2010年：岩手・岩手県立美術館、東京・三鷹市美術ギャラリー、福岡・北九州市立美術館、群馬・高崎市美術館　2011年：大阪・堺市博物館、福島・いわき市立美術館（震災の影響により中止）、石川・しいのき迎賓館と金沢21世紀美術館で同時開催　計6か所（6/6）,"主催：金沢21世紀美術館、北國新聞社
後援：チェコ共和国大使館、チェコセンター東京
協賛：野崎印刷紙業、ニッセイ同和損害保険",有,2010年、産経新聞大阪本社編（6か所全てのもの）,,2010年『アルフォンス・ミュシャ展：生誕150年記念』カタログ、『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ、国立新美術館アートコモンズ、「Mucha-holic／ミュシャ中毒」ブログ,
2013-ekikyoto-01,知られざるミュシャ展：故国モラヴィアと栄光のパリ,2013,3/1-3/31,2013-03-01,美術館「えき」KYOTO,京都府,計8か所（1/8）,2013年：京都・美術館「えき」KYOTO、広島・海の見える杜美術館、福井・福井市美術館、愛知・松坂屋美術館、神奈川・そごう美術館　2014年：岡山・岡山シティミュージアム、三重・パラパタミュージアム、青森・弘前市立博物館　計8か所（1/8）,主催：MBS、京都新聞社＊,有,2013年、MBS、エー・ティ・エー編（美術館「えき」KYOTOを含む7か所のもの）,チマル・コレクション日本初公開,『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ、弘前市公式サイト、国立新美術館アートコモンズ、KYOTO ART BOXのサイト,
2013-moriart-01,ミュシャ展：パリの夢モラヴィアの祈り／ミュシャ財団秘蔵,2013,3/9-5/19,2013-03-09,森アーツセンターギャラリー,東京都,計5か所（1/5）,2013年：東京・森アーツセンターギャラリー、新潟・新潟県立万代島美術館、愛媛・愛媛県美術館　2014年：宮城・宮城県美術館、北海道・北海道立近代美術館　計5か所（1/5）,"主催：ミュシャ財団、日本テレビ放送網、森アーツセンター
後援：チェコ共和国大使館
特別協賛：木下工務店
協賛：大日本印刷、日本興亜損害保険",有,2013年、千足信行、佐藤智子監修、日本テレビ放送網発行（5か所全てのもの）,"総入場者数283,474人（2013 年国内展覧会入場者数8位）",2013年『ミュシャ展：パリの夢モラヴィアの祈り／ミュシャ財団秘蔵』カタログ・公式サイト、『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ、国立新美術館アートコモンズ、アートアニュアルオンライン「年間国内展覧会入場者数ベスト20」2013年版,
2013-hiroshima-01,知られざるミュシャ展：故国モラヴィアと栄光のパリ,2013,4/6-7/15,2013-04-06,海の見える杜美術館,広島県,計8か所（2/8）,2013年：京都・美術館「えき」KYOTO、広島・海の見える杜美術館、福井・福井市美術館、愛知・松坂屋美術館、神奈川・そごう美術館　2014年：岡山・岡山シティミュージアム、三重・パラパタミュージアム、青森・弘前市立博物館　計8か所（2/8）,＊,有,2013年、MBS、エー・ティ・エー編（美術館「えき」KYOTOを含む7か所のもの）,チマル・コレクション,海の見える杜美術館公式サイト、『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ,
2013-niigata-01,ミュシャ展：パリの夢モラヴィアの祈り／ミュシャ財団秘蔵,2013,6/1-8/11,2013-06-01,新潟県立万代島美術館,新潟県,計5か所（2/5）,2013年：東京・森アーツセンターギャラリー、新潟・新潟県立万代島美術館、愛媛・愛媛県美術館　2014年：宮城・宮城県美術館、北海道・北海道立近代美術館　計5か所（2/5）,"主催：新潟県立万代島美術館、TeNYテレビ新潟、ミュシャ展新潟展実行委員会、ミュシャ財団
後援：チェコ共和国大使館
特別協賛：木下工務店
協賛：大日本印刷、日本興亜損害保険",有,2013年、千足信行、佐藤智子監修、日本テレビ放送網発行（5か所全てのもの）,,2013年『ミュシャ展：パリの夢モラヴィアの祈り／ミュシャ財団秘蔵』カタログ・公式サイト、『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ、国立新美術館アートコモンズ,
2013-osaka-01,ミュシャ：くらしを彩るアール・ヌーヴォー,2013,7/13-9/1,2013-07-13,大阪くらしの今昔館,大阪府,なし,なし,主催：大阪市立住まいのミュージアム,＊,＊,"OGATAコレクション、総入場者数12,000人",大阪くらしの今昔館公式サイト、株式会社尾形企画公式サイト,
2013-fukui-01,知られざるミュシャ展：故国モラヴィアと栄光のパリ,2013,7/20-9/1,2013-07-20,福井市美術館,福井県,計8か所（3/8）,2013年：京都・美術館「えき」KYOTO、広島・海の見える杜美術館、福井・福井市美術館、愛知・松坂屋美術館、神奈川・そごう美術館　2014年：岡山・岡山シティミュージアム、三重・パラパタミュージアム、青森・弘前市立博物館　計8か所（3/8）,＊,有,2013年、MBS、エー・ティ・エー編（美術館「えき」KYOTOを含む7か所のもの）,チマル・コレクション,福井市美術館公式サイト、『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ,
2013-matsu-01,知られざるミュシャ展：故国モラヴィアと栄光のパリ,2013,9/7-10/14,2013-09-07,松坂屋美術館,愛知県,計8か所（4/8）,2013年：京都・美術館「えき」KYOTO、広島・海の見える杜美術館、福井・福井市美術館、愛知・松坂屋美術館、神奈川・そごう美術館　2014年：岡山・岡山シティミュージアム、三重・パラパタミュージアム、青森・弘前市立博物館　計8か所（4/8）,＊,有,2013年、MBS、エー・ティ・エー編（美術館「えき」KYOTOを含む7か所のもの）,チマル・コレクション,『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ、サカエ経済新聞2023年9月26日「名古屋・栄の松坂屋美術館で『知られざるミュシャ展』―日本初公開作品も」,
2013-sogo-01,知られざるミュシャ展：故国モラヴィアと栄光のパリ,2013,10/19-12/1,2013-10-19,そごう美術館,神奈川県,計8か所（5/8）,2013年：京都・美術館「えき」KYOTO、広島・海の見える杜美術館、福井・福井市美術館、愛知・松坂屋美術館、神奈川・そごう美術館　2014年：岡山・岡山シティミュージアム、三重・パラパタミュージアム、青森・弘前市立博物館　計8か所（5/8）,"主催：そごう美術館
後援：神奈川県教育委員会、横浜市教育委員会",有,2013年、MBS、エー・ティ・エー編（美術館「えき」KYOTOを含む7か所のもの）,チマル・コレクション,そごう美術館公式サイト、『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ,
2013-ehime-01,ミュシャ展：パリの夢モラヴィアの祈り／ミュシャ財団秘蔵,2013,10/26-1/5,2013-10-26,愛媛県美術館,愛媛県,計5か所（3/5）,2013年：東京・森アーツセンターギャラリー、新潟・新潟県立万代島美術館、愛媛・愛媛県美術館　2014年：宮城・宮城県美術館、北海道・北海道立近代美術館　計5か所（3/5）,"主催：ミュシャ展実行委員会（愛媛県、南海放送）、ミュシャ財団
後援：チェコ共和国大使館
特別協賛：木下工務店
協賛：大日本印刷、日本興亜損害保険",有,2013年、千足信行、佐藤智子監修、日本テレビ放送網発行（5か所全てのもの）,,2013年『ミュシャ展：パリの夢モラヴィアの祈り／ミュシャ財団秘蔵』カタログ・公式サイト、『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ、国立新美術館アートコモンズ,
2014-miyagi-01,ミュシャ展：パリの夢モラヴィアの祈り／ミュシャ財団秘蔵,2014,1/18-3/23,2014-01-18,宮城県美術館,宮城県,計5か所（4/5）,2013年：東京・森アーツセンターギャラリー、新潟・新潟県立万代島美術館、愛媛・愛媛県美術館　2014年：宮城・宮城県美術館、北海道・北海道立近代美術館　計5か所（4/5）,"主催：宮城県美術館、宮城テレビ放送、ミュシャ財団
後援：チェコ共和国大使館
特別協賛：木下工務店
協賛：大日本印刷、日本興亜損害保険",有,2013年、千足信行、佐藤智子監修、日本テレビ放送網発行（5か所全てのもの）,,2013年『ミュシャ展：パリの夢モラヴィアの祈り／ミュシャ財団秘蔵』カタログ・公式サイト、『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ、国立新美術館アートコモンズ,
2014-hokkaido-01,ミュシャ展：パリの夢モラヴィアの祈り／ミュシャ財団秘蔵,2014,4/5-6/15,2014-04-05,北海道立近代美術館,北海道,計5か所（5/5）,2013年：東京・森アーツセンターギャラリー、新潟・新潟県立万代島美術館、愛媛・愛媛県美術館　2014年：宮城・宮城県美術館、北海道・北海道立近代美術館　計5か所（5/5）,"主催：北海道立近代美術館、札幌テレビ放送、ミュシャ財団
後援：チェコ共和国大使館
特別協賛：木下工務店
協賛：大日本印刷、日本興亜損害保険",有,2013年、千足信行、佐藤智子監修、日本テレビ放送網発行（5か所全てのもの）,,2013年『ミュシャ展：パリの夢モラヴィアの祈り／ミュシャ財団秘蔵』カタログ・公式サイト、『みんなのミュシャ：ミュシャからマンガへ／線の魔術』展カタログ、国立新美術館アートコモンズ,
